Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2018,Spring,2018-sp,NPRE,442,Radioactive Waste Management,,7,1,5,3,1,2,3,1,0,0,0,0,0,0,"Roy, William R"
2018,Spring,2018-sp,NPRE,447,Radiation Interact w/Matter II,,2,7,7,3,3,5,0,3,0,0,0,0,0,0,"Zhang, Yang"
2018,Spring,2018-sp,NPRE,455,Neutron Diffusion & Transport,,1,7,4,6,1,6,4,2,4,2,1,0,2,1,"Uddin, Rizwan"
2018,Spring,2018-sp,NPRE,458,Design in NPRE,,0,21,2,0,6,2,0,0,0,0,0,0,0,0,"Kozlowski, Tomasz"
2018,Spring,2018-sp,NPRE,470,Fuel Cells & Hydrogen Sources,,10,11,13,9,1,0,0,0,0,0,0,0,0,0,"Kim, Kyu Jung"
2018,Spring,2018-sp,NPRE,475,Wind Power Systems,,12,30,16,9,5,2,0,0,0,0,0,0,0,0,"Ragheb, Magdi"
2018,Spring,2018-sp,NPRE,480,Energy and Security,,1,11,9,3,3,1,0,0,0,0,0,0,1,0,"Singer, Clifford E"
2018,Spring,2018-sp,NPRE,483,Seminar on Security,,3,9,4,0,3,2,0,0,0,0,0,0,0,0,"Singer, Clifford E"
2018,Spring,2018-sp,NPRE,521,Interact of Radiation w/Matter,,3,8,5,4,3,1,0,0,0,0,0,0,0,0,"Zhang, Yang"
2018,Spring,2018-sp,PHYS,101,College Physics: Mech & Heat,,22,19,11,17,9,21,16,9,7,4,0,5,0,1,"Gammie, Charles F"
2018,Spring,2018-sp,PHYS,101,College Physics: Mech & Heat,,21,25,19,15,20,19,20,11,16,4,2,5,8,1,"Gammie, Charles F"
2018,Spring,2018-sp,PHYS,102,College Physics: E&M & Modern,,17,31,17,22,9,12,13,14,14,10,4,4,3,0,"Kuhlman, Thomas E"
2018,Spring,2018-sp,PHYS,102,College Physics: E&M & Modern,,11,20,19,15,15,17,11,15,7,2,7,8,2,0,"Kuhlman, Thomas E"
2018,Spring,2018-sp,PHYS,123,Physics Made Easy,,15,16,13,8,4,1,1,3,1,0,0,0,0,0,"El-Khadra, Aida X"
2018,Spring,2018-sp,PHYS,211,University Physics: Mechanics,,41,45,33,28,22,28,18,21,19,9,8,11,6,2,"Stelzer, Timothy J"
2018,Spring,2018-sp,PHYS,211,University Physics: Mechanics,,52,52,35,28,29,24,21,16,12,8,8,10,2,0,"Stelzer, Timothy J"
2018,Spring,2018-sp,PHYS,211,University Physics: Mechanics,,39,43,22,22,14,22,24,30,20,17,13,11,10,2,"Holder, Gilbert"
2018,Spring,2018-sp,PHYS,211,University Physics: Mechanics,,34,24,22,23,18,20,21,17,13,20,15,19,8,0,"Holder, Gilbert"
2018,Spring,2018-sp,PHYS,212,University Physics: Elec & Mag,,51,39,25,21,19,21,24,18,14,12,12,15,9,2,"Faulkner, Thomas"
2018,Spring,2018-sp,PHYS,212,University Physics: Elec & Mag,,32,27,9,13,15,12,15,14,18,8,8,14,2,2,"Mason, Nadya"
2018,Spring,2018-sp,PHYS,212,University Physics: Elec & Mag,,39,29,17,13,12,21,18,16,9,7,11,10,3,0,"Faulkner, Thomas"
2018,Spring,2018-sp,PHYS,213,Univ Physics: Thermal Physics,,19,25,17,19,14,19,17,14,12,9,5,9,7,0,"Wagner, Lucas"
2018,Spring,2018-sp,PHYS,213,Univ Physics: Thermal Physics,,26,27,20,14,11,23,18,19,20,14,7,14,7,0,"Wagner, Lucas"
2018,Spring,2018-sp,PHYS,213,Univ Physics: Thermal Physics,,18,29,25,26,25,28,16,26,23,14,14,17,10,0,"Hughes, Taylor L"
2018,Spring,2018-sp,PHYS,214,Univ Physics: Quantum Physics,,18,21,14,8,15,19,13,14,11,8,9,7,2,1,"Kwiat, Paul G"
2018,Spring,2018-sp,PHYS,214,Univ Physics: Quantum Physics,,28,23,16,14,16,18,20,28,14,14,6,6,3,1,"Kwiat, Paul G"
2018,Spring,2018-sp,PHYS,214,Univ Physics: Quantum Physics,,38,28,18,23,15,29,26,25,23,20,14,15,6,3,"Kwiat, Paul G"
2018,Spring,2018-sp,PHYS,225,Relativity & Math Applications,,20,23,36,21,11,10,4,0,2,2,1,1,1,2,"Gollin, George D"
2018,Spring,2018-sp,PHYS,280,Nuclear Weapons & Arms Control,,25,19,11,7,1,1,0,1,0,0,0,0,1,1,"Grosse Perdekam, Matthias"
2018,Spring,2018-sp,PHYS,298,Fresh/Soph Special Topics Phys,,13,11,3,2,5,1,0,0,0,0,0,0,0,0,"Gollin, George D"
2018,Spring,2018-sp,PHYS,325,Classical Mechanics I,,7,14,19,19,15,12,9,3,6,1,1,1,1,0,"MacDougall, Gregory"
2018,Spring,2018-sp,PHYS,326,Classical Mechanics II,,13,10,2,5,5,11,4,9,4,2,2,12,3,0,"Hooberman, Benjamin"
2018,Spring,2018-sp,PHYS,401,Classical Physics Lab,,5,4,2,3,1,0,2,2,2,1,2,5,1,1,"Colla, Eugene V"
2018,Spring,2018-sp,PHYS,402,Light,,9,10,8,7,8,3,1,0,0,0,0,0,0,0,"Bezryadin, Alexey"
2018,Spring,2018-sp,PHYS,427,Thermal & Statistical Physics,,2,9,7,7,9,7,12,7,5,1,1,0,0,1,"Giannetta, Russell W"
2018,Spring,2018-sp,PHYS,435,Electromagnetic Fields I,,14,18,25,4,14,6,0,0,0,0,0,0,0,0,"Eckstein, James N"
2018,Spring,2018-sp,PHYS,436,Electromagnetic Fields II,,8,4,14,12,6,5,0,0,0,0,0,0,0,1,"Wiss, James E"
2018,Spring,2018-sp,PHYS,470,Subatomic Physics,,6,8,6,4,5,3,0,5,1,0,0,1,0,0,"Peng, Jen-Chieh"
2018,Spring,2018-sp,PHYS,486,Quantum Physics I,,8,15,10,10,6,8,8,4,6,3,2,0,3,0,"Makins, Naomi C"
2018,Spring,2018-sp,PHYS,487,Quantum Physics II,,9,10,4,4,3,5,3,4,0,2,0,2,0,0,"Beck, Douglas H"
2018,Spring,2018-sp,PHYS,569,Emergent States of Matter,,12,11,7,0,2,0,0,2,0,0,0,0,0,0,"Goldenfeld, Nigel D"
2018,Spring,2018-sp,PHYS,581,Quantum Mechanics II,,6,9,4,3,3,1,1,2,0,0,0,0,0,0,"Fradkin, Eduardo H"
2018,Spring,2018-sp,PHYS,598,Special Topics in Physics,,1,12,7,5,0,0,0,0,0,0,0,0,1,0,"Song, Jun"
2018,Spring,2018-sp,SE,101,Engineering Graphics & Design,,2,14,15,16,13,4,4,2,2,1,1,0,0,0,"Leake, James M"
2018,Spring,2018-sp,SE,101,Engineering Graphics & Design,,0,14,15,10,9,9,4,7,6,1,1,0,4,0,"Leake, James M"
2018,Spring,2018-sp,SE,261,Business Side of Engineering,,0,26,0,0,19,0,0,5,0,0,4,0,3,0,"Wildblood, Harry S"
2018,Spring,2018-sp,SE,311,Engineering Design Analysis,,0,9,7,2,12,3,0,11,0,0,2,0,0,0,"Reis, Henrique M"
2018,Spring,2018-sp,SE,312,Instrumentation and Test Lab,,0,15,3,1,10,3,0,11,0,0,4,0,0,0,"Reis, Henrique M"
2018,Spring,2018-sp,SE,400,Engineering Law,,0,12,18,4,6,3,2,0,0,0,0,0,0,0,"Barich, Joseph M"
2018,Spring,2018-sp,SE,413,Engrg Design Optimization,,1,9,2,1,2,1,3,3,1,0,3,0,0,0,"Allison, James"
2018,Spring,2018-sp,SE,422,Robot Dynamics and Control,,1,10,7,9,4,2,3,1,0,0,0,0,0,0,"Park, Hae Won"
2018,Spring,2018-sp,SE,423,Mechatronics,,2,25,4,3,5,0,0,0,0,0,0,0,0,0,"Block, Daniel J"
2018,Spring,2018-sp,SE,424,State Space Design for Control,,2,8,6,4,9,10,3,4,1,0,0,0,0,0,"Beck, Carolyn L"
2018,Spring,2018-sp,TAM,210,Introduction to Statics,,20,19,13,11,15,11,8,7,7,3,3,3,2,0,"Hsiao-Wecksler, Elizabeth"
2018,Spring,2018-sp,TAM,211,Statics,,9,22,16,8,13,13,18,17,6,4,7,3,7,0,"Hsiao-Wecksler, Elizabeth"
2018,Spring,2018-sp,TAM,212,Introductory Dynamics,,13,44,32,38,41,23,14,18,8,8,3,2,8,1,"West, Matthew"
2018,Spring,2018-sp,TAM,212,Introductory Dynamics,,10,19,12,13,19,6,16,11,5,4,2,3,9,2,"Matlack, Kathryn"
2018,Spring,2018-sp,TAM,251,Introductory Solid Mechanics,,9,14,11,14,7,7,3,7,6,4,5,0,5,2,"Hu, Yuhang"
2018,Spring,2018-sp,TAM,251,Introductory Solid Mechanics,,6,19,19,16,25,21,15,20,16,11,13,4,8,2,"Johnson, Blake E"
2018,Spring,2018-sp,TAM,335,Introductory Fluid Mechanics,,1,5,9,6,5,4,5,4,2,4,7,0,4,1,"Keane, Richard D"
2018,Spring,2018-sp,TAM,335,Introductory Fluid Mechanics,,0,9,3,3,17,14,7,8,7,2,3,0,0,0,"Stephani, Kelly"
2018,Spring,2018-sp,TAM,412,Intermediate Dynamics,,3,7,4,3,8,4,2,2,7,1,1,1,3,1,"Vakakis, Alexander F"
2018,Spring,2018-sp,TAM,445,Continuum Mechanics,,11,20,0,2,1,0,0,0,0,0,0,0,1,0,"Keane, Richard D"
2018,Spring,2018-sp,TAM,456,Experimental Stress Analysis,,3,8,4,1,1,3,0,1,0,0,0,0,0,0,"Zhang, Bingyang"
2018,Spring,2018-sp,TE,100,Intro to ILEE,,6,10,4,2,2,0,0,0,0,0,0,0,0,0,"Kumar, Ranjitha"
2018,Spring,2018-sp,TE,250,From Idea to Enterprise,,1,30,6,0,3,0,0,0,0,0,0,0,0,1,"Sorkin, Harlan L"
2018,Spring,2018-sp,TE,333,"Creativity, Innovation, Vision",,6,20,6,1,2,0,0,1,0,0,0,0,1,1,"Jahnke, Keilin T"
2018,Spring,2018-sp,TE,360,Lect in Engrg Entrepreneurship,,9,37,0,0,3,0,0,1,1,0,0,0,1,0,"Harbourt, Christopher M"
2018,Spring,2018-sp,TE,360,Lect in Engrg Entrepreneurship,,26,4,1,0,1,1,0,4,0,0,0,0,0,0,"Singer, Andrew C"
2018,Spring,2018-sp,TE,401,Develop Breakthrough Projects,,26,4,1,0,1,1,0,4,0,0,0,0,0,0,"Singer, Andrew C"
2018,Spring,2018-sp,TE,450,"Startups:Inc,Fund,Contracts,IP",,0,11,15,9,4,1,1,0,1,0,0,0,0,0,"Barich, Joseph M"
2018,Spring,2018-sp,TE,460,Lect in Engrg Entrepreneurship,,22,18,1,0,1,0,0,0,0,0,0,0,0,0,"Harbourt, Christopher M"
2018,Spring,2018-sp,TE,466,High-Tech Venture Marketing,,0,20,5,5,0,0,0,0,0,0,0,0,1,1,"Shabbir, Muhammad S"
2018,Spring,2018-sp,TE,565,Technol Innovation & Strategy,,0,15,7,3,2,0,0,0,0,0,0,0,0,0,"Chopra, Sanjiv"
2018,Summer,2018-su,CS,411,Database Systems,LCD,3,14,6,4,7,5,1,1,3,0,0,0,2,0,"Chang, Kevin C"
2018,Summer,2018-su,CS,498,Data Visualiztion,ONL,123,82,18,19,8,0,2,3,0,0,0,0,8,2,"Hart, John C"
2018,Summer,2018-su,CS,498,Data Visualiztion,ONL,22,18,2,3,2,1,0,3,1,0,0,0,3,0,"Hart, John C"
2018,Summer,2018-su,ECE,205,Elec & Electronic Circuits,LEC,5,3,2,4,4,4,0,0,0,0,0,0,0,0,"Cheng, Zuofu"
2018,Summer,2018-su,ECE,210,Analog Signal Processing,LEC,4,4,3,3,6,1,5,3,1,0,2,0,2,0,"Chen, Xu"
2018,Summer,2018-su,ECE,220,Computer Systems & Programming,ONL,2,4,1,4,2,3,4,3,3,0,1,1,2,0,"Chen, Yuting W"
2018,Summer,2018-su,ECE,310,Digital Signal Processing,LEC,4,9,1,6,0,1,1,0,1,1,1,0,1,0,"Radhakrishnan, Chandrasek"
2018,Summer,2018-su,ECE,313,Probability with Engrg Applic,DIS,4,2,3,4,2,5,2,3,2,0,1,1,0,0,"Alvarez, Juan"
2018,Summer,2018-su,ECE,340,Semiconductor Electronics,DIS,1,3,5,3,4,7,3,4,1,1,2,1,1,0,"Leburton, Jean-Pierre"
2018,Summer,2018-su,ENG,198,IEFX Professional Development,LCD,8,14,0,0,1,0,0,0,0,0,0,0,0,0,"Jahnke, Keilin T"
2018,Summer,2018-su,NPRE,402,Nuclear Power Engineering,LEC,1,6,5,5,1,0,0,0,0,2,0,1,0,0,"Ragheb, Magdi"
2018,Summer,2018-su,PHYS,101,College Physics: Mech & Heat,LEC,9,15,9,5,6,6,3,3,1,0,1,0,0,1,"Shoaf, Curtis M"
2018,Summer,2018-su,PHYS,102,College Physics: E&M & Modern,LEC,2,3,1,2,3,2,2,4,2,0,0,0,1,0,"Carrubba, James G"
2018,Summer,2018-su,PHYS,211,University Physics: Mechanics,LEC,4,4,3,1,5,2,5,0,2,1,0,0,0,1,"Rosenblatt, Rebecca J"
2018,Summer,2018-su,PHYS,212,University Physics: Elec & Mag,LEC,7,5,5,3,1,2,4,6,2,0,4,2,0,0,"Chamberlain, Robert T"
2018,Summer,2018-su,PHYS,213,Univ Physics: Thermal Physics,LEC,10,4,6,5,3,5,5,7,5,2,0,3,1,0,"Hassani, Sadri D"
2018,Summer,2018-su,PHYS,214,Univ Physics: Quantum Physics,LEC,10,5,1,3,1,2,5,3,2,7,1,1,1,0,"Hassani, Sadri D"
2018,Summer,2018-su,PHYS,403,Modern Experimental Physics,LAB,14,10,0,0,1,0,1,0,0,0,0,0,0,0,"Colla, Eugene V"
2018,Summer,2018-su,TAM,212,Introductory Dynamics,LEC,1,2,3,0,5,9,2,2,1,0,0,0,2,0,"Essick, Raymond B"
2018,Summer,2018-su,TAM,251,Introductory Solid Mechanics,LCD,1,1,3,2,4,3,3,0,0,1,1,0,2,0,"Leem, Juyoung"
2018,Winter,2018-wi,CS,199,Elements of Game Design,ONL,20,4,2,0,1,0,0,1,0,0,1,0,1,0,"Shaffer, Eric G"
2017,Fall,2017-fa,ABE,100,Intro Agric & Biological Engrg,,0,37,0,0,4,0,0,1,0,0,0,0,1,0,"Green, Angela R"
2017,Fall,2017-fa,ABE,223,ABE Principles: Machine Syst,,0,24,9,3,5,3,3,1,0,0,0,1,0,0,"Grift, Tony E"
2017,Fall,2017-fa,ABE,224,ABE Principles: Soil & Water,,1,23,9,6,4,0,0,0,0,0,0,0,1,0,"Bhattarai, Rabin"
2017,Fall,2017-fa,ABE,341,Transport Processes in ABE,,0,12,7,2,6,2,1,0,0,0,0,0,0,0,"Rausch, Kent D"
2017,Fall,2017-fa,ABE,430,Project Management,,0,105,7,9,6,0,0,0,0,1,1,0,0,0,"Davidson, Paul C"
2017,Fall,2017-fa,ABE,436,Renewable Energy Systems,,1,6,4,5,7,4,1,1,0,0,0,0,0,0,"Wang, Xinlei"
2017,Fall,2017-fa,ABE,466,Engineering Off-Road Vehicles,,1,3,9,3,5,4,1,0,0,0,0,0,1,0,"Hansen, Alan C"
2017,Fall,2017-fa,ABE,488,Bioprocessing Biomass for Fuel,,2,6,6,5,0,1,0,1,0,0,0,0,0,0,"Singh, Vijay"
2017,Fall,2017-fa,ABE,498,Intro to Field Robotics,,3,9,2,3,5,1,0,0,0,0,0,0,0,0,"Chowdhary, Girish"
2017,Fall,2017-fa,AE,100,Intro to Aerospace Engineering,,0,37,11,0,3,5,0,2,1,0,0,0,1,0,"Woodard, Brian S"
2017,Fall,2017-fa,AE,100,Intro to Aerospace Engineering,,0,22,18,7,8,0,2,1,0,1,0,0,1,0,"Rovey, Joshua L"
2017,Fall,2017-fa,AE,199,Computer Aided Design,,1,23,6,5,3,4,0,0,0,0,0,0,1,0,"Laystrom-Woodar, Julia K"
2017,Fall,2017-fa,AE,199,Computer Aided Design,,0,23,11,4,3,2,2,0,0,0,0,0,1,0,"Laystrom-Woodar, Julia K"
2017,Fall,2017-fa,AE,199,"Design, Build, Fly",,1,19,0,0,1,0,0,0,0,0,0,0,0,0,"Ansell, Phillip J"
2017,Fall,2017-fa,AE,202,Aerospace Flight Mechanics,,3,18,7,11,3,3,4,2,0,0,0,0,4,0,"Ghosh, Alexander R"
2017,Fall,2017-fa,AE,311,Incompressible Flow,,15,14,16,9,11,11,8,7,4,2,2,3,12,0,"Bodony, Daniel J"
2017,Fall,2017-fa,AE,312,Compressible Flow,,2,12,1,0,15,0,0,7,0,0,5,0,1,0,"Dutton, J C"
2017,Fall,2017-fa,AE,321,Mechs of Aerospace Structures,,0,17,18,8,16,21,11,6,4,3,3,4,5,0,"White, Scott R"
2017,Fall,2017-fa,AE,323,Applied Aerospace Structures,,6,11,3,6,4,1,1,2,3,0,1,0,2,0,"Geubelle, Philippe H"
2017,Fall,2017-fa,AE,352,Aerospace Dynamical Systems,,19,22,20,9,5,0,0,2,0,0,0,0,0,0,"Ho, Koki"
2017,Fall,2017-fa,AE,353,Aerospace Control Systems,,0,10,3,6,25,11,4,4,0,0,0,0,3,0,"Voulgaris, Petros G"
2017,Fall,2017-fa,AE,402,Orbital Mechanics,,3,11,2,4,6,5,1,4,2,0,0,0,3,0,"Prussing, John E"
2017,Fall,2017-fa,AE,416,Applied Aerodynamics,,0,20,9,5,7,0,0,8,4,0,1,0,1,0,"Elliott, Gregory S"
2017,Fall,2017-fa,AE,433,Aerospace Propulsion,,2,7,13,20,14,18,14,9,4,8,5,1,3,0,"Panesi, Marco"
2017,Fall,2017-fa,AE,442,Aerospace Systems Design I,,2,27,21,11,0,2,0,0,0,1,0,0,1,0,"D'Urso, Steven J"
2017,Fall,2017-fa,AE,442,Aerospace Systems Design I,,2,3,5,16,9,6,3,3,2,1,2,0,3,0,"Putnam, Zachary R"
2017,Fall,2017-fa,AE,451,Aeroelasticity,,5,6,4,7,6,1,0,1,0,0,0,0,0,0,"Balajewicz, Maciej"
2017,Fall,2017-fa,AE,454,Systems Dynamics & Control,,6,10,3,2,0,0,0,0,0,0,0,0,0,0,"Namachchivaya, N S"
2017,Fall,2017-fa,AE,460,Aerodynamics & Propulsion Lab,,0,29,37,18,13,1,0,0,1,0,0,0,1,0,"Woodard, Brian S"
2017,Fall,2017-fa,AE,483,UAV Navigation and Control,,39,37,9,7,5,3,2,2,0,1,1,0,2,0,"Bretl, Timothy W"
2017,Fall,2017-fa,AE,504,Optimal Aerospace Systems,,4,5,8,1,5,1,0,0,0,0,0,0,0,0,"Langbort, Cedric"
2017,Fall,2017-fa,BIOE,120,Introduction to Bioengineering,,11,50,14,0,1,0,0,0,0,0,0,0,0,0,"Best, Catherine"
2017,Fall,2017-fa,BIOE,201,Conservation Principles Bioeng,,15,28,10,8,0,1,1,0,0,0,0,0,0,0,"Imoukhuede, Princess U"
2017,Fall,2017-fa,BIOE,202,Cell & Tissue Engineering Lab,,3,4,6,7,3,2,0,2,1,0,0,0,0,0,"Jensen, Karin J"
2017,Fall,2017-fa,BIOE,206,Cellular Bioengineering,,3,11,7,11,7,9,4,3,2,3,3,3,1,0,"Dar, Roy D"
2017,Fall,2017-fa,BIOE,220,Bioenergetics,,2,20,29,17,5,0,0,0,0,0,0,0,0,0,"Smith, Andrew M"
2017,Fall,2017-fa,BIOE,302,Modeling Human Physiology,,0,35,0,9,23,0,3,2,0,0,1,0,0,0,"Sutton, Brad"
2017,Fall,2017-fa,BIOE,303,Quantitative Physiology Lab,,0,39,0,1,0,0,0,0,0,0,0,0,0,0,"Marjanovic, Marina"
2017,Fall,2017-fa,BIOE,414,Biomedical Instrumentation,,2,13,16,12,9,3,1,1,1,1,0,0,0,0,"Pool, Marcia A"
2017,Fall,2017-fa,BIOE,415,Biomedical Instrumentation Lab,,15,12,3,1,1,0,1,0,0,0,0,0,0,0,"Pool, Marcia A"
2017,Fall,2017-fa,BIOE,430,Intro Synthetic Biology,,2,12,3,0,5,0,0,0,0,0,0,0,0,0,"Lu, Ting"
2017,Fall,2017-fa,BIOE,435,Senior Design I,,8,44,7,5,2,0,0,0,0,0,0,0,0,0,"Amos, Jennifer"
2017,Fall,2017-fa,BIOE,476,Tissue Engineering,,1,28,21,14,9,3,3,0,1,0,0,0,0,0,"Underhill, Gregory H"
2017,Fall,2017-fa,BIOE,498,Preclinical Molecular Imaging,,0,22,6,6,0,0,0,0,0,0,0,0,0,0,"Dobrucki, Wawrzyniec"
2017,Fall,2017-fa,BIOE,573,Managing Business Operations,,1,5,2,8,4,3,4,0,0,0,0,0,0,0,"Chhajed, Dilip"
2017,Fall,2017-fa,CEE,195,About Civil Engineering,,4,57,84,55,24,6,0,0,0,0,0,0,1,0,"LaFave, James M"
2017,Fall,2017-fa,CEE,195,About Civil Engineering,,0,7,16,5,1,0,0,2,0,0,0,0,0,0,"Liu, Liang Y"
2017,Fall,2017-fa,CEE,201,Systems Engrg & Economics,,10,14,15,22,23,12,8,2,10,5,2,5,2,0,"Meidani, Hadi"
2017,Fall,2017-fa,CEE,202,Engineering Risk & Uncertainty,,17,14,20,9,10,6,5,4,2,0,0,0,0,0,"Sivapalan, Murugesu"
2017,Fall,2017-fa,CEE,300,Behavior of Materials,,0,4,8,19,23,12,6,5,3,0,1,0,1,0,"Popovics, John S"
2017,Fall,2017-fa,CEE,310,Transportation Engineering,,4,17,10,11,13,16,7,4,2,1,0,0,0,0,"Tutumluer, Erol"
2017,Fall,2017-fa,CEE,320,Construction Engineering,,21,18,29,16,11,3,2,1,1,0,0,0,0,0,"Golparvar Fard, Mani"
2017,Fall,2017-fa,CEE,330,Environmental Engineering,,0,14,53,27,13,5,3,1,0,0,0,0,0,0,"Nguyen, Thanh H"
2017,Fall,2017-fa,CEE,340,Energy and Global Environment,,1,8,9,25,5,5,0,1,0,0,0,0,0,0,"Bond, Tami C"
2017,Fall,2017-fa,CEE,350,Water Resources Engineering,,6,25,4,5,2,0,1,0,0,0,0,0,0,0,"Konar, Megan"
2017,Fall,2017-fa,CEE,360,Structural Engineering,,19,25,24,11,7,7,1,3,2,0,0,0,0,0,"Cha, Eun Jeong"
2017,Fall,2017-fa,CEE,380,Geotechnical Engineering,,8,5,6,12,7,4,7,4,3,7,2,3,2,0,"Hashash, Youssef M"
2017,Fall,2017-fa,CEE,406,Pavement Design I,,1,7,4,7,3,4,2,1,1,0,0,0,0,0,"Tutumluer, Erol"
2017,Fall,2017-fa,CEE,408,Railroad Transportation Engrg,,0,3,2,9,1,3,3,0,1,0,0,0,0,0,"Barkan, Christopher P"
2017,Fall,2017-fa,CEE,409,Railroad Track Engineering,,0,4,20,7,0,0,0,0,0,0,0,0,0,0,"Ruppert, Conrad J"
2017,Fall,2017-fa,CEE,416,Traffic Capacity Analysis,,0,6,3,7,8,4,4,1,0,0,0,0,0,0,"Benekohal, Rahim F"
2017,Fall,2017-fa,CEE,421,Construction Planning,,15,30,25,13,12,14,6,5,2,0,0,1,1,0,"El-Rayes, Khaled A"
2017,Fall,2017-fa,CEE,422,Construction Cost Analysis,,7,23,27,28,29,8,2,1,0,1,0,0,0,0,"El-Gohary, Nora"
2017,Fall,2017-fa,CEE,432,Stream Ecology,,5,10,4,6,3,0,0,0,0,0,0,0,0,0,"Tinoco Lopez, Rafael Omar"
2017,Fall,2017-fa,CEE,434,Environmental Systems I,,10,15,8,2,1,2,0,1,0,0,0,0,1,0,"Shafiee Jood, Seyed Majid"
2017,Fall,2017-fa,CEE,437,Water Quality Engineering,,3,8,5,4,2,1,1,0,0,1,1,0,0,1,"Men, Yujie"
2017,Fall,2017-fa,CEE,442,"Env Eng Principles, Physical",,7,13,11,0,7,0,0,0,0,0,0,0,0,0,"Espinosa Marzal, Rosa M"
2017,Fall,2017-fa,CEE,443,"Env Eng Principles, Chemical",,1,6,7,5,8,4,0,1,1,0,1,1,0,0,"Cusick, Roland"
2017,Fall,2017-fa,CEE,450,Surface Hydrology,,4,8,7,4,4,0,1,0,0,0,0,0,0,0,"Kumar, Praveen"
2017,Fall,2017-fa,CEE,457,Groundwater,,0,8,4,6,7,3,3,0,0,0,0,0,0,0,"Valocchi, Albert J"
2017,Fall,2017-fa,CEE,460,Steel Structures I,,1,17,14,7,13,10,6,5,0,0,0,0,1,0,"Fahnestock, Larry A"
2017,Fall,2017-fa,CEE,461,Reinforced Concrete I,,8,14,13,12,18,4,0,2,0,0,1,0,1,0,"Gurfinkel, German"
2017,Fall,2017-fa,CEE,463,Reinforced Concrete II,,0,14,13,12,8,1,3,1,0,1,0,0,0,1,"Andrawes, Bassem O"
2017,Fall,2017-fa,CEE,470,Structural Analysis,,0,40,4,5,0,0,0,1,0,0,0,0,0,0,"Elbanna, Ahmed"
2017,Fall,2017-fa,CEE,471,Structural Mechanics,,1,5,5,13,23,4,1,2,0,0,0,0,0,1,"Lopez-Pamies, Oscar"
2017,Fall,2017-fa,CEE,472,Structural Dynamics I,,10,12,6,19,6,3,1,0,0,0,0,0,0,1,"Spencer, B F"
2017,Fall,2017-fa,CEE,483,Soil Mechanics and Behavior,,0,13,0,4,8,0,0,7,3,0,1,0,0,0,"Mesri, Gholamreza"
2017,Fall,2017-fa,CEE,491,Decision and Risk Analysis,,2,17,4,3,11,1,1,11,0,0,0,0,6,0,"Gardoni, Paolo"
2017,Fall,2017-fa,CEE,493,Sustainable Design Eng Tech,,2,28,9,1,0,0,0,0,0,0,0,0,0,0,"Guest, Jeremy S"
2017,Fall,2017-fa,CEE,498,Constr Equipment and Methods,,0,45,13,4,0,1,0,1,1,0,0,0,0,0,"Young, Brent D"
2017,Fall,2017-fa,CEE,498,Wind Engineering,,0,21,0,3,13,0,0,0,0,0,0,0,0,0,"Lombardo, Franklin T"
2017,Fall,2017-fa,CEE,508,Pavement Evaluation and Rehab,,1,6,2,6,5,2,1,0,0,0,0,0,0,0,"Al-Qadi, Imad L"
2017,Fall,2017-fa,CEE,525,Construction Case Studies,,0,27,27,20,2,0,1,0,0,0,0,0,0,0,"Liu, Liang Y"
2017,Fall,2017-fa,CEE,537,Water Quality Control Proc I,,2,9,3,4,3,5,1,0,0,0,0,0,0,1,"Marinas, Benito J"
2017,Fall,2017-fa,CEE,590,Geotechnical Field Measurement,,3,3,9,5,4,2,0,0,0,1,0,0,0,0,"Olson, Scott M"
2017,Fall,2017-fa,CEE,598,Globalization of Water,,0,20,0,0,1,0,0,0,0,0,0,0,0,0,"Konar, Megan"
2017,Fall,2017-fa,CS,100,Freshman Orientation,,0,258,5,12,12,4,3,3,2,0,0,1,4,0,"Pitt, Leonard B"
2017,Fall,2017-fa,CS,101,Intro Computing: Engrg & Sci,,439,90,43,30,19,16,5,9,6,1,9,0,14,1,"Davis, Neal E"
2017,Fall,2017-fa,CS,105,Intro Computing: Non-Tech,,40,157,204,0,100,0,0,15,0,0,4,0,8,1,"Harris, Albert F"
2017,Fall,2017-fa,CS,125,Intro to Computer Science,,8,125,36,25,20,23,31,21,13,0,11,0,9,4,"Angrave, Lawrence C"
2017,Fall,2017-fa,CS,125,Intro to Computer Science,,8,74,27,20,15,9,16,7,3,0,6,0,2,0,"Angrave, Lawrence C"
2017,Fall,2017-fa,CS,125,Intro to Computer Science,,3,65,14,23,10,11,21,7,8,0,7,0,6,1,"Angrave, Lawrence C"
2017,Fall,2017-fa,CS,126,Software Design Studio,,22,23,18,10,18,3,6,5,2,0,1,0,3,2,"Zilles, Craig"
2017,Fall,2017-fa,CS,173,Discrete Structures,,0,5,6,8,6,3,0,1,0,0,2,0,1,0,"Fleck, Margaret M"
2017,Fall,2017-fa,CS,173,Discrete Structures,,1,5,6,5,6,2,1,1,0,1,0,0,2,0,"Fleck, Margaret M"
2017,Fall,2017-fa,CS,173,Discrete Structures,,0,9,3,10,3,2,2,2,0,0,0,0,0,0,"Fleck, Margaret M"
2017,Fall,2017-fa,CS,173,Discrete Structures,,0,6,8,3,2,4,3,2,0,0,0,1,1,0,"Fleck, Margaret M"
